state,district,month,enrol_0_17,demo_0_17,enrol_total,cis,root_cause
Andhra Pradesh,Nandyal,2025-03,0.0,339.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nandyal,2025-04,0.0,84.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nandyal,2025-05,0.0,769.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nandyal,2025-06,0.0,1074.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nandyal,2025-07,0.0,790.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Narayanpet,2025-03,0.0,387.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Narayanpet,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Narayanpet,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Narayanpet,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Narayanpet,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Narayanpur,2025-03,0.0,358.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Narayanpur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Narayanpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Narayanpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Narayanpur,2025-07,0.0,982.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Narmada,2025-03,0.0,955.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Narmada,2025-04,0.0,82.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Narmada,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Gujarat,Narmada,2025-06,0.0,390.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Narmada,2025-07,0.0,158.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Narmadapuram,2025-03,0.0,90.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Narmadapuram,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Narmadapuram,2025-05,0.0,82.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Narmadapuram,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Narmadapuram,2025-07,0.0,80.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Narsimhapur,2025-03,0.0,32.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Narsimhapur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Narsimhapur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Narsimhapur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Narsimhapur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Narsinghpur,2025-03,0.0,747.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Narsinghpur,2025-04,0.0,407.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Narsinghpur,2025-05,0.0,306.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Narsinghpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Nashik,2025-03,0.0,2083.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Nashik,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Nashik,2025-06,0.0,1036.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Navsari,2025-03,0.0,2844.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Navsari,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Nawada,2025-03,0.0,1429.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Nawada,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Nawada,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Nawada,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Nawanshahr,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nayagarh,2025-03,0.0,1106.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Nayagarh,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nayagarh,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nayagarh,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nayagarh,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nayagarh,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nayagarh,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nayagarh,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Raja Annamalai Puram,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Near Uday nagar NIT garden,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Haryana,Near University Thana,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Near meera hospital,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Neemuch,2025-03,0.0,949.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Neemuch,2025-04,0.0,448.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Neemuch,2025-05,0.0,571.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Neemuch,2025-06,0.0,280.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Neemuch,2025-07,0.0,765.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nellore,2025-03,0.0,944.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nellore,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Nellore,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Nellore,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Nellore,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Delhi,New Delhi,2025-03,0.0,252.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Delhi,New Delhi,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Delhi,New Delhi,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,Nicobar,2025-03,0.0,32.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andaman and Nicobar Islands,Nicobar,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,Nicobar,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,Nicobar,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,Nicobar,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,Nicobars,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,Nicobars,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Nirmal,2025-03,0.0,535.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Nirmal,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Nirmal,2025-05,0.0,218.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Nirmal,2025-06,0.0,252.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Nirmal,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Niuland,2025-03,0.0,27.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Nagaland,Niuland,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Niuland,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Niwari,2025-03,0.0,71.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Niwari,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Niwari,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Niwari,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Niwari,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Nizamabad,2025-03,0.0,53.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Nizamabad,2025-03,0.0,3492.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nizamabad,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Nizamabad,2025-04,0.0,244.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nizamabad,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Nizamabad,2025-05,0.0,488.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nizamabad,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Nizamabad,2025-06,0.0,160.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Nizamabad,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Nizamabad,2025-07,0.0,298.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Nagaland,Noklak,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Noklak,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Noklak,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Noklak,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,North,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,North,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,North 24 Parganas,2025-03,0.0,3445.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,North 24 Parganas,2025-06,0.0,96.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,North 24 Parganas,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,North And Middle Andaman,2025-03,0.0,20.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andaman and Nicobar Islands,North And Middle Andaman,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,North And Middle Andaman,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,North And Middle Andaman,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andaman and Nicobar Islands,North And Middle Andaman,2025-07,0.0,40.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Assam,North Cachar Hills,2025-03,0.0,74.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Assam,North Cachar Hills,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Assam,North Cachar Hills,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Delhi,North Delhi,2025-03,0.0,965.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Delhi,North Delhi,2025-04,0.0,2209.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Delhi,North Delhi,2025-05,0.0,1438.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,North Dinajpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,North Dinajpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,North Dinajpur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Delhi,North East,2025-03,0.0,23.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Delhi,North East,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Delhi,North East,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Delhi,North East,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Delhi,North East,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Delhi,North East Delhi,2025-03,0.0,2275.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Delhi,North East Delhi,2025-04,0.0,7128.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Delhi,North East Delhi,2025-05,0.0,4198.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Meghalaya,North Garo Hills,2025-03,0.0,48.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Meghalaya,North Garo Hills,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Goa,North Goa,2025-03,0.0,653.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Goa,North Goa,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Goa,North Goa,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Goa,North Goa,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,North Sikkim,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,North Sikkim,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,North Sikkim,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,North Sikkim,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,North Sikkim,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tripura,North Tripura,2025-03,0.0,339.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tripura,North Tripura,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tripura,North Tripura,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tripura,North Tripura,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,North Twenty Four Parganas,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,North Twenty Four Parganas,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,North Twenty Four Parganas,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,North Twenty Four Parganas,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,North Twenty Four Parganas,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nuapada,2025-03,0.0,433.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Nuapada,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nuapada,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nuapada,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nuapada,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Nuapada,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Osmanabad,2025-03,0.0,614.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Osmanabad,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Osmanabad,2025-05,0.0,192.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Osmanabad,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Pakaur,2025-03,0.0,46.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Pakaur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Pakaur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Pakaur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Pakaur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Pakke Kessang,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Pakke Kessang,2025-11,0.0,4.0,1.0,0.0,Child Enrollment Crisis (Real Issue)
Arunachal Pradesh,Pakke Kessang,2025-12,0.0,1.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Pakur,2025-03,0.0,1025.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Pakur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Palakkad,2025-03,0.0,532.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Kerala,Palakkad,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Palakkad,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Palakkad,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Palakkad,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Palamau,2025-03,0.0,17.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Palamau,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Palamau,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Palamau,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Palamau,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Palamu,2025-03,0.0,2722.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Palamu,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Palamu,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Palamu,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Palamu,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Palghar,2025-03,0.0,1624.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Pali,2025-03,0.0,1078.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Pali,2025-05,0.0,118.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Pali,2025-06,0.0,112.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Pali,2025-07,0.0,427.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Palnadu,2025-03,0.0,323.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Palnadu,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Palnadu,2025-05,0.0,583.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Palnadu,2025-06,0.0,1146.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Palnadu,2025-07,0.0,236.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Palwal,2025-03,0.0,1067.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Palwal,2025-04,0.0,160.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Palwal,2025-05,0.0,642.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Palwal,2025-06,0.0,1193.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Palwal,2025-07,0.0,1715.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Panchkula,2025-03,0.0,1000.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Panchkula,2025-04,0.0,792.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Panchkula,2025-05,0.0,752.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Panchkula,2025-06,0.0,337.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Panchkula,2025-07,0.0,820.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Panchmahals,2025-03,0.0,878.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Panchmahals,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Gujarat,Panchmahals,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Pandhurna,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Haryana,Panipat,2025-03,0.0,393.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Panipat,2025-04,0.0,2078.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Panipat,2025-05,0.0,1836.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Panna,2025-03,0.0,673.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Panna,2025-06,0.0,326.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Arunachal Pradesh,Papum Pare,2025-03,0.0,163.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Arunachal Pradesh,Papum Pare,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Papum Pare,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Papum Pare,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Papum Pare,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Parbhani,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Parbhani,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Parvathipuram Manyam,2025-03,0.0,201.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Parvathipuram Manyam,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Parvathipuram Manyam,2025-05,0.0,94.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Parvathipuram Manyam,2025-06,0.0,74.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Parvathipuram Manyam,2025-07,0.0,70.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Paschim Bardhaman,2025-03,0.0,428.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Paschim Bardhaman,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Paschim Bardhaman,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Paschim Bardhaman,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Paschim Bardhaman,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Paschim Medinipur,2025-03,0.0,2036.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Paschim Medinipur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Paschim Medinipur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Paschim Medinipur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Paschim Medinipur,2025-07,0.0,467.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Pashchim Champaran,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Pashchimi Singhbhum,2025-03,0.0,40.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Pashchimi Singhbhum,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Pashchimi Singhbhum,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Pashchimi Singhbhum,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Pashchimi Singhbhum,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Pathanamthitta,2025-03,0.0,63.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Kerala,Pathanamthitta,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Pathanamthitta,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Pathanamthitta,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Pathanamthitta,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Pathankot,2025-03,0.0,169.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Pathankot,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Pathankot,2025-05,0.0,204.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Pathankot,2025-06,0.0,166.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Pathankot,2025-07,0.0,142.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Patiala,2025-03,0.0,838.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Patiala,2025-04,0.0,748.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Patiala,2025-06,0.0,944.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Pauri Garhwal,2025-03,0.0,214.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Pauri Garhwal,2025-04,0.0,91.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Pauri Garhwal,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttarakhand,Pauri Garhwal,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttarakhand,Pauri Garhwal,2025-07,0.0,412.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Peddapalli,2025-03,0.0,116.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Peddapalli,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Peddapalli,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Peddapalli,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Peddapalli,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Perambalur,2025-03,0.0,248.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Perambalur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Perambalur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Perambalur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Perambalur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Peren,2025-03,0.0,61.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Phalodi,2025-11,0.0,1.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
