district,cis_mean,adult_child_ratio,enrol_mean,enrol_std,enrol_total_sum,child_enrol_mean,adult_enrol_mean,momentum,coverage_gap,update_lag,num_pincodes,enrol_per_day,state,enrol_volatility,cost_burden_index,service_efficiency,compliance_rate,roi_potential,crisis_flag,cluster,persona_name,priority,strategy,pca_1,pca_2
Kurukshetra,0.37855555555555553,4.343333333333334,267.1111111111111,308.89134191671855,2404.0,265.8888888888889,1.2222222222222223,0.40199999999999997,0.06211111111111113,6006.998777777778,5.444444444444445,0.39915249,Haryana,1.1521019797971268,1.0,0.007728024975798645,-6005.998777777778,0.017364421715639535,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.15531250546529313,-0.3717591093547799
Kurung Kumey,0.1567777777777778,0.6724444444444445,8.333333333333334,11.832159566199234,75.0,7.0,1.3333333333333333,0.23933333333333331,-0.2777777777777778,279.7151111111111,0.4444444444444444,0.03269047622222222,Arunachal Pradesh,1.267731382092775,1.0,0.00063292306335377,-278.7151111111111,0.0005417352864696195,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.13644896757943176,-1.668465079239792
Kushi Nagar,0.999,0.009,1570.0,,1570.0,1556.0,14.0,0.0,-0.929,0.0,1.0,50.65,Uttar Pradesh,,,0.9806389157792836,1.0,,0,1,🟢 High Performance,4.0,Maintain + share best practices,-5.389558863338133,3.08433304674274
Kushinagar,0.316,4.899785714285714,758.3571428571429,1278.0150238158005,10617.0,756.2142857142857,2.142857142857143,0.3196428571428571,-0.3061428571428571,10234.050785714286,5.857142857142857,1.0293017014285712,Uttar Pradesh,1.6830223246563076,1.0,0.019928396929885215,-10233.050785714286,0.049299458883839575,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.0913158520801527,-0.33426149613198697
Lahaul and Spiti,0.17049999999999998,2.3145,0.75,0.9574271077563381,3.0,0.75,0.0,0.25,-0.655,15.58325,0.75,0.015,Himachal Pradesh,0.5471012044321932,1.0,0.0002904162633107454,-14.58325,4.8756175782265756e-05,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.1965936449218508,-1.3606337011254832
Lahul & Spiti,0.6038,4.9116,7.6,6.387487769068525,38.0,7.6,0.0,0.0462,-0.5307999999999999,36.951800000000006,4.2,0.028266667000000002,Himachal Pradesh,0.7427311359382006,1.0,0.000547273320425944,-35.951800000000006,0.000494062581260293,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.5592377164527433,-0.41265159774618243
Lahul and Spiti,0.22883333333333333,1.0141666666666667,5.333333333333333,4.718756898449704,32.0,5.333333333333333,0.0,0.24250000000000002,-0.5630000000000001,48.01466666666666,3.5,0.020666666666666667,Himachal Pradesh,0.7450668787025848,1.0,0.00040012907389480476,-47.01466666666666,0.0003467105833405565,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.00884387416664,-1.3051680052244854
Lakhimpur,0.7314444444444445,3.4446666666666665,799.8888888888889,445.2334905542385,7199.0,727.8888888888889,72.0,0.2843333333333333,0.18155555555555555,20.77588888888889,9.555555555555555,2.9118219244444443,Assam,0.5559241696709415,1.0,0.05637602951489728,-19.77588888888889,0.051999364363930545,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.4590028589099429,0.978717605141802
Lakhisarai,0.4547777777777778,3.4593333333333334,683.8888888888889,597.2050410965326,6155.0,676.3333333333334,7.555555555555555,0.24177777777777779,-0.40455555555555556,3308.504,5.222222222222222,5.901463358888889,Bihar,0.8719736161370527,1.0,0.11425872911691944,-3307.504,0.044458409176273445,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.7282294164290283,-0.015451626150760572
Lakshadweep,0.23500000000000001,1.235888888888889,22.555555555555557,28.52679052711289,203.0,22.444444444444443,0.1111111111111111,0.276,0.5833333333333334,342.20177777777775,3.6666666666666665,0.017826318999999997,Lakshadweep,1.2110429940755472,1.0,0.0003451368635043562,-341.20177777777775,0.001466296842044437,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.1718246072208463,-1.0744449856076579
Lalitpur,0.3791111111111111,3.3302222222222224,528.1111111111111,641.863973993798,4753.0,520.1111111111111,8.0,0.2792222222222222,-0.3728888888888889,6070.674444444445,5.333333333333333,0.8831764733333333,Uttar Pradesh,1.2130986488753008,1.0,0.01709925408196192,-6069.674444444445,0.03433157088786802,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.01921651284462211,-0.3632651166426719
Latehar,0.23277777777777775,4.272666666666667,289.8888888888889,391.1305550722305,2609.0,288.6666666666667,1.2222222222222223,0.2784444444444445,-0.05555555555555555,4726.638444444445,4.0,0.07419479999999999,Jharkhand,1.3446046583842912,1.0,0.001436491771539206,-4725.638444444445,0.018845164831989832,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.40800546221654505,-0.9401451458494845
Latur,0.5406666666666666,8.13,845.2222222222222,776.3178759016466,7607.0,828.7777777777778,16.444444444444443,0.4612222222222222,-0.15855555555555556,9913.676444444445,11.0,6.105681514444445,Maharashtra,0.9173924478879754,1.0,0.11821261402602992,-9912.676444444445,0.05494640432232527,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.0361489963722118,0.7916184883908771
Lawngtlai,0.6317777777777778,3.964444444444444,182.44444444444446,132.63588420098753,1642.0,171.66666666666666,10.777777777777779,0.08066666666666666,0.40744444444444444,886.1034444444444,2.4444444444444446,2.558946728888889,Mizoram,0.7230302591210707,1.0,0.04954398313434442,-885.1034444444444,0.011860391205108204,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.9969360786822569,0.2572801480243261
Leh,0.19972222222222225,1.6555555555555557,18.38888888888889,23.202786062146753,331.0,17.72222222222222,0.6666666666666666,0.16083333333333333,-0.01394444444444445,275.7091111111111,2.2777777777777777,0.02428206477777778,Jammu and Kashmir,1.1967052983342166,1.0,0.0004701271012154459,-274.7091111111111,0.001195429198809627,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.13178716695463968,-1.4046979614476178
Leh (ladakh),0.22925,0.39575,0.75,0.9574271077563381,3.0,0.75,0.0,0.25,0.125,3.45825,0.5,0.015,Jammu and Kashmir,0.5471012044321932,1.0,0.0002904162633107454,-2.45825,4.8756175782265756e-05,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.8499562816499903,-0.8984457038198681
Leparada,0.14575,1.0625,0.75,0.5,3.0,0.5,0.25,0.0,0.0,9.5,0.75,0.0225,Arunachal Pradesh,0.2857142857142857,1.0,0.0004356243949661181,-8.5,4.8756175782265756e-05,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.0847421805971194,-0.9801947336062938
Lohardaga,0.5157777777777777,3.4024444444444444,328.77777777777777,281.65571970837806,2959.0,322.55555555555554,6.222222222222222,0.22344444444444445,-0.1388888888888889,2566.931777777778,3.7777777777777777,2.5819028966666666,Jharkhand,0.8540773171750009,1.0,0.049988439432074865,-2565.931777777778,0.02137326283551472,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.8067450389228403,-0.09907652558402857
Lohit,0.21233333333333335,2.6005555555555557,18.444444444444443,22.550560475912295,166.0,18.333333333333332,0.1111111111111111,0.3333333333333333,0.7222222222222222,277.40433333333334,1.8888888888888888,0.029793451999999998,Arunachal Pradesh,1.1597431101897753,1.0,0.0005768335333978703,-276.40433333333334,0.001199040767386091,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.21996454967091353,-1.0444020464541919
Longding,0.3627777777777778,1.5458888888888889,99.66666666666667,155.12817281203309,897.0,95.55555555555556,4.111111111111111,0.138,0.5,182.29933333333332,1.0,1.5113929144444445,Arunachal Pradesh,1.5410083391923817,1.0,0.029262205507152847,-181.29933333333332,0.006479154026176649,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.29560967123365883,-0.9626696612249495
Longleng,0.4331111111111111,1.5336666666666667,98.77777777777777,151.7866741332863,889.0,93.44444444444444,5.333333333333333,0.014444444444444446,-0.1111111111111111,144.81377777777777,1.2222222222222223,2.6567010150000003,Nagaland,1.5212472908681256,1.0,0.051436612100677646,-143.81377777777777,0.006421368928953223,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.17782099482378766,-1.0439121864146725
Lower Dibang Valley,0.17588888888888887,2.003888888888889,12.11111111111111,16.073615371505912,109.0,11.88888888888889,0.2222222222222222,0.261,-0.2222222222222222,162.10633333333334,0.4444444444444444,0.02827160511111111,Arunachal Pradesh,1.2259537147758748,1.0,0.0005473689276110573,-161.10633333333334,0.0007873219496691803,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.19113160682122388,-1.5779863574646045
Lower Siang,0.20933333333333334,2.2533333333333334,5.166666666666667,6.2742861479746574,31.0,4.666666666666667,0.5,0.1805,0.5,41.26416666666667,1.5,0.024537036666666664,Arunachal Pradesh,1.0174518077796741,1.0,0.0004750636334301387,-40.26416666666667,0.0003358758776111641,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.08199432718471063,-1.0797054942323612
Lower Subansiri,0.1668888888888889,2.5118888888888886,11.666666666666666,16.20185174601965,105.0,11.666666666666666,0.0,0.25,0.16666666666666666,231.49788888888892,0.8888888888888888,0.024885549555555556,Arunachal Pradesh,1.2790935588962882,1.0,0.0004818112208239217,-230.49788888888892,0.0007584294010574673,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.1055446730380332,-1.4665065650350881
Lucknow,0.5712222222222222,5.219777777777778,2834.8888888888887,2111.8260134563907,25514.0,2784.4444444444443,50.44444444444444,0.31266666666666665,1.5635555555555554,73.94122222222222,24.666666666666668,5.735262707777777,Uttar Pradesh,0.7446786867181568,1.0,0.11104090431321931,-72.94122222222222,0.18429112131981162,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.03732372617194219,2.807976047893737
Ludhiana,0.6595555555555556,5.270333333333333,1957.111111111111,1033.4043792780787,17614.0,1864.6666666666667,92.44444444444444,0.12377777777777776,3.036888888888889,59.054,34.888888888888886,5.364291697222223,Punjab,0.527755740424599,1.0,0.10385850333440896,-58.054,0.12722833781167836,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.3702375557951647,3.0138842181233443
Lunglei,0.42477777777777775,2.190888888888889,80.66666666666667,73.51360418317142,726.0,73.0,7.666666666666667,0.13188888888888886,1.1480000000000001,1641.7089999999998,3.888888888888889,1.1692743063333333,Mizoram,0.9001665818347521,1.0,0.022638418322039368,-1640.7089999999998,0.005243997573025917,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.016675903794101683,-0.07138650625884668
Madanapalle,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Andhra Pradesh,,,0.0,-1.0,,1,1,🟢 High Performance,4.0,Maintain + share best practices,-3.5699137564946994,-0.20711988209643592
Madhepura,0.2797777777777778,3.6355555555555554,1003.0,1220.871922029498,9027.0,998.6666666666666,4.333333333333333,0.31133333333333335,-0.008000000000000007,10638.50911111111,8.555555555555555,0.13626477555555555,Bihar,1.2160078904676275,1.0,0.002638233795848123,-10637.50911111111,0.0652032590794834,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.8618149990028291,0.23439889577191672
Madhubani,0.7364444444444445,3.274,2881.1111111111113,1724.1435877301842,25930.0,2792.4444444444443,88.66666666666667,0.516,1.1824444444444444,42.255,21.555555555555557,6.479941681111111,Bihar,0.5982224561306009,1.0,0.12545869663332257,-41.255,0.1872959463754298,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.5849185800473418,3.1652831065909064
Madurai,0.24155555555555555,4.309,1104.2222222222222,1435.3709257346843,9938.0,1099.888888888889,4.333333333333333,0.2603333333333333,0.29644444444444445,12355.308111111111,25.666666666666668,0.79858056,Tamil Nadu,1.2987170334384397,1.0,0.015461385479186835,-12354.308111111111,0.07178353702580105,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.3542439619511155,0.40903196896256117
Mahabub Nagar,0.3287777777777778,4.121222222222222,167.88888888888889,241.54629185957526,1511.0,167.88888888888889,0.0,0.24366666666666667,-0.1992222222222222,194.734,21.0,0.021627040888888886,Andhra Pradesh,1.4302083070632745,1.0,0.0004187229600946542,-193.734,0.0109141602380746,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.15763982032156038,-1.2048123201570045
Mahabubabad,0.18922222222222224,4.0792222222222225,167.0,219.67362153886387,1503.0,166.88888888888889,0.1111111111111111,0.2563333333333333,-0.19844444444444445,1149.155,7.111111111111111,0.03132836844444445,Telangana,1.3075810805884753,1.0,0.0006065511799505218,-1148.155,0.010856375140851174,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.00480240649607513,-1.3969308863077274
Mahabubnagar,0.22584615384615384,2.8430000000000004,782.6923076923077,1362.436994544175,10175.0,781.4615384615385,1.2307692307692308,0.30776923076923074,1.4954615384615386,11077.774307692307,22.307692307692307,0.03809257953846154,Telangana,1.7384845827516955,1.0,0.0007375136406284907,-11076.774307692307,0.05088144498303119,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.3781001740868084,0.24325864969549452
Maharajganj,0.6834444444444444,3.0091111111111113,1985.6666666666667,1338.3237650135336,17871.0,1933.0,52.666666666666664,0.302,-0.10311111111111111,28.660444444444447,8.88888888888889,7.260586805555556,Uttar Pradesh,0.6736529018524497,1.0,0.14057283263418308,-27.660444444444447,0.12908468405998094,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.2586433895384048,1.689351784315712
Mahasamund,0.2515555555555556,9.624222222222222,373.44444444444446,479.02221010906976,3361.0,370.6666666666667,2.7777777777777777,0.2687777777777778,-0.037000000000000005,17298.91966666667,3.111111111111111,0.1064078688888889,Chhattisgarh,1.2792878014782278,1.0,0.002060171711304722,-17297.91966666667,0.024276963970991883,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.4934520962542603,-0.025382517066124138
Mahbubnagar,0.18122222222222223,2.701777777777778,80.22222222222223,109.10405329062915,722.0,80.22222222222223,0.0,0.2508888888888889,-0.1731111111111111,841.3474444444445,18.88888888888889,0.017974873888888892,Andhra Pradesh,1.3432783578873628,1.0,0.00034801304721953323,-840.3474444444445,0.005215105024414204,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.030910145500828653,-1.5203074197445463
Mahendragarh,0.2873333333333334,5.8725555555555555,306.0,372.7254351395944,2754.0,303.3333333333333,2.6666666666666665,0.3012222222222222,-0.25922222222222224,4772.513555555556,3.5555555555555554,0.08030681666666667,Haryana,1.2140893652755518,1.0,0.0015548270409809616,-4771.513555555556,0.019892519719164427,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.07279873777076422,-0.7986346514994662
Mahesana,0.4978888888888889,3.5886666666666667,721.1111111111111,596.0586054333174,6490.0,688.5555555555555,32.55555555555556,0.3288888888888889,0.9868888888888888,5110.643,22.555555555555557,2.366866593222222,Gujarat,0.8254389058162575,1.0,0.04582510345057545,-5109.643,0.046878160122504405,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.10515987104805138,0.8349980714475519
Mahisagar,0.6447777777777778,1.8062222222222222,284.77777777777777,236.86957264377466,2563.0,270.3333333333333,14.444444444444445,0.316,-0.3071111111111111,1074.4522222222222,7.555555555555555,2.1581220611111114,Gujarat,0.8288593132947014,1.0,0.041783582983758207,-1073.4522222222222,0.01851290052295513,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.2674313343697772,0.02136634044928755
Mahoba,0.2339,3.9757999999999996,302.0,436.4465093863801,3020.0,300.8,1.2,0.2448,-0.4856,3353.322,4.1,0.07132807,Uttar Pradesh,1.440417522727327,1.0,0.001380988770571152,-3352.322,0.01963248678165901,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.1468371951078153,-1.2491878307561417
Mahrajganj,0.6094999999999999,1.3632499999999999,4.75,2.6299556396765835,19.0,4.75,0.0,-0.2,-0.607,5.16075,3.5,0.03,Uttar Pradesh,0.45738358950897107,1.0,0.0005808325266214908,-4.16075,0.0003087891132876831,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.9317300794923253,-0.2551178746049375
Maihar,0.38787499999999997,4.211,52.25,56.98809399464819,418.0,49.75,2.5,0.34325,-0.47500000000000003,190.012,4.0,0.0265302445,Madhya Pradesh,1.070198948256304,1.0,0.0005136542981606971,-189.012,0.003396680246164514,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.8176982533233166,-1.0535936360393738
Mainpuri,0.6065555555555555,3.181111111111111,1302.888888888889,1052.7598781826323,11726.0,1282.111111111111,20.77777777777778,0.34455555555555556,0.055444444444444435,4270.407222222222,9.777777777777779,6.477805141111111,Uttar Pradesh,0.8073999917889809,1.0,0.12541733090244164,-4269.407222222222,0.08469850625523678,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.6013690892487943,1.1596646052689548
