state,district,month,enrol_0_17,enrol_18_plus,enrol_total,enrol_total_per_day,enrol_pincodes,enrol_valid_pins,demo_0_17,demo_18_plus,demo_total,demo_total_per_day,demo_pincodes,bio_0_17,bio_18_plus,bio_total,bio_total_per_day,bio_pincodes,date,update_lag_index,demo_volatility,cis,bio_share,enrol_0_17_lag_5y,mbu_lag,enrol_momentum,service_pressure,adult_child_ratio,bio_quality_score,spatial_coverage,coverage_gap,update_velocity,cluster,district_cluster,anomaly_score,is_anomaly,state_raw,district_raw,inclusion_score,child_enrollment_rate,adult_enrollment_rate,age_gap,age_equity_category,cis_quartile,vulnerability_score,vulnerability_level,baseline_child,baseline_adult,baseline_total,momentum,risk_score,priority_rank,risk_category
Odisha,Kendujhar,2025-12,1327.0,5.0,1332.0,0.11756906,44.0,362.0,1531.0,8914.0,10445.0,0.30559492,46.0,5719.0,4794.0,10513.0,0.36498922,46.0,2025-12-01,15.722,5353.242,0.464,0.502,1327.0,4.306,1.0,152.98,3.12,7.887,45.0,2.538,0.67,2,2,0.1634719756714553,0,Odisha,Kendujhar,0.0,0.4641483036026583,0.0005605381165919282,-0.4635877654860664,Child-Favored,Q3 (Medium),27.298057022175293,Moderate,386.5,1.0714285714285714,387.57142857142856,0.14500000000000002,100.0,498,🔴 CRITICAL
Odisha,Kendrapara,2025-12,18.0,0.0,18.0,0.036,8.0,15.0,7.0,73.0,80.0,0.044545453,12.0,16.0,52.0,68.0,0.036964286,22.0,2025-12-01,7.789,4338.5195,0.692,0.456,18.0,0.842,-0.976,3.44,2.808,3.579,14.0,2.0,0.08,3,3,0.194618649570778,0,Orissa,Kendrapara,0.0,0.6923076923076923,0.0,-0.6923076923076923,Child-Favored,Q4 (Best),15.646747624076033,Low,283.42857142857144,3.4285714285714284,286.85714285714283,0.1457142857142857,100.0,499,🔴 CRITICAL
Odisha,Kendrapara,2025-12,890.0,0.0,890.0,0.10007067,40.0,283.0,1264.0,6317.0,7581.0,0.24834011,43.0,5708.0,3098.0,8806.0,0.32229546,47.0,2025-12-01,18.392,4011.5457,0.413,0.537,890.0,6.406,1.0,125.09,2.931,9.883,43.0,2.385,0.57,3,3,0.1828026030116679,0,Odisha,Kendrapara,0.0,0.41299303944315546,0.0,-0.41299303944315546,Child-Favored,Q2 (Low),29.932639915522703,Moderate,283.42857142857144,3.4285714285714284,286.85714285714283,0.1457142857142857,100.0,500,🔴 CRITICAL
Chhattisgarh,Kawardha,2025-12,408.0,0.0,408.0,0.32825,4.0,40.0,1458.0,9768.0,11226.0,3.0176666,5.0,11606.0,4738.0,16344.0,4.9271026,5.0,2025-12-01,67.408,2727.4915,0.219,0.593,408.0,28.377,-0.381,1838.0,5.232,39.961,5.0,0.0,7.94,2,2,0.0149875693299993,0,Chhattisgarh,Kawardha,0.0,0.2185324049276915,0.0,-0.2185324049276915,Child-Favored,Q1 (Worst),61.185417106652594,High,237.88888888888889,0.1111111111111111,238.0,0.291,100.0,501,🔴 CRITICAL
Uttar Pradesh,Kaushambi,2025-12,1087.0,1.0,1088.0,0.27543306,14.0,127.0,1264.0,13110.0,14374.0,1.1709849,17.0,6620.0,4048.0,10668.0,1.0849842,16.0,2025-12-01,22.995,4831.7505,0.462,0.426,1087.0,6.085,-0.493,521.71,5.574,9.796,16.0,0.214,2.26,3,3,0.1598931960150276,0,Uttar Pradesh,Kaushambi,0.0,0.46215986394557823,7.62660158633313e-05,-0.4620835979297149,Child-Favored,Q3 (Medium),43.348458289334744,Moderate,821.5555555555555,7.666666666666667,829.2222222222222,0.3343333333333333,100.0,502,🔴 CRITICAL
Madhya Pradesh,Katni,2025-12,2119.0,30.0,2149.0,0.4530719,16.0,153.0,1979.0,7087.0,9066.0,0.77973336,15.0,15532.0,5679.0,21211.0,1.977052,15.0,2025-12-01,14.082,2355.6775,0.517,0.701,2119.0,7.326,-0.259,644.19,1.736,9.866,15.0,0.6,2.76,0,0,0.1024161950384433,0,Madhya Pradesh,Katni,0.0,0.5169553549646255,0.004214667041303737,-0.5127406879233218,Child-Favored,Q3 (Medium),32.596103484688484,Moderate,1202.5555555555557,13.11111111111111,1215.6666666666667,0.49744444444444447,100.0,503,🔴 CRITICAL
Bihar,Katihar,2025-12,2702.0,10.0,2712.0,0.40845793,22.0,214.0,2511.0,29940.0,32451.0,1.6694578,25.0,11911.0,14908.0,26819.0,1.6603646,23.0,2025-12-01,21.847,5540.4453,0.518,0.452,2702.0,4.407,-0.494,834.79,5.744,9.885,23.0,0.714,3.33,1,1,0.0165915689147797,0,Bihar,Katihar,0.0,0.5182201764480245,0.00033387866849187006,-0.5178862977795327,Child-Favored,Q3 (Medium),30.512090813093984,Moderate,1803.888888888889,12.777777777777779,1816.6666666666667,0.3895555555555556,100.0,504,🔴 CRITICAL
Jammu and Kashmir,Kathua,2025-12,901.0,1.0,902.0,0.19442953,16.0,149.0,366.0,3929.0,4295.0,0.29564103,18.0,3368.0,1807.0,5175.0,0.417025,20.0,2025-12-01,10.487,2166.5544,0.711,0.546,901.0,3.734,1.0,172.18,3.099,5.731,18.0,2.167,0.71,3,3,0.1924118277825106,0,Jammu and Kashmir,Kathua,0.0,0.7105678233438486,0.0002543881963876876,-0.7103134351474609,Child-Favored,Q4 (Best),14.782217529039071,Low,227.15384615384616,0.6923076923076923,227.84615384615384,0.23176923076923076,100.0,505,🔴 CRITICAL
Uttar Pradesh,Kasganj,2025-12,792.0,26.0,818.0,0.24635515,12.0,107.0,1031.0,13118.0,14149.0,1.2639058,14.0,7063.0,4791.0,11854.0,1.3006803,13.0,2025-12-01,31.75,5357.3276,0.434,0.456,792.0,8.907,-0.397,650.08,7.206,14.474,13.0,0.0,2.56,3,3,0.1393444361191741,0,Uttar Pradesh,Kasganj,0.0,0.4342105263157895,0.0019779383796120196,-0.43223258793617747,Child-Favored,Q2 (Low),49.30580781414995,Moderate,687.0,17.555555555555557,704.5555555555555,0.23622222222222222,100.0,506,🔴 CRITICAL
Kerala,Kasargod,2025-12,64.0,0.0,64.0,0.036415093,18.0,53.0,4.0,611.0,615.0,0.060628932,25.0,63.0,510.0,573.0,0.063309856,26.0,2025-12-01,18.277,140.30087,0.928,0.482,64.0,0.969,-0.169,16.97,8.855,8.815,23.0,-0.415,0.12,0,0,0.1715709043258024,0,Kerala,Kasargod,0.0,0.927536231884058,0.0,-0.927536231884058,Child-Favored,Q4 (Best),32.47899683210137,Moderate,39.375,0.0,39.375,0.353875,100.0,507,🔴 CRITICAL
Kerala,Kasaragod,2025-12,740.0,6.0,746.0,0.09991597,30.0,238.0,575.0,7775.0,8350.0,0.31494147,31.0,3880.0,3969.0,7849.0,0.35133332,31.0,2025-12-01,21.685,2047.6743,0.562,0.485,740.0,5.236,-0.172,174.18,5.913,10.507,31.0,-0.22,0.67,2,2,0.1849023098645322,0,Kerala,Kasaragod,0.0,0.5623100303951368,0.0007710100231303007,-0.5615390203720065,Child-Favored,Q4 (Best),46.98695881731784,Moderate,388.1111111111111,6.888888888888889,395.0,0.3142222222222222,100.0,508,🔴 CRITICAL
Nagaland,Kiphire,2025-12,20.0,1.0,21.0,0.08375,1.0,8.0,39.0,277.0,316.0,0.3283871,2.0,104.0,139.0,243.0,0.28962964,2.0,2025-12-01,25.409,37.64306,0.333,0.434,20.0,4.952,-0.896,93.17,4.633,11.045,2.0,0.0,0.62,0,0,0.1966981083881248,0,Nagaland,Kiphire,0.0,0.3333333333333333,0.0035842293906810036,-0.32974910394265233,Child-Favored,Q2 (Low),54.154931362196415,High,95.11111111111111,5.777777777777778,100.88888888888889,0.17877777777777779,100.0,509,🔴 CRITICAL
Himachal Pradesh,Kinnaur,2025-12,35.0,0.0,35.0,0.03533333,10.0,30.0,34.0,374.0,408.0,0.058348622,14.0,231.0,220.0,451.0,0.06784689,14.0,2025-12-01,23.861,126.42785,0.5,0.524,35.0,6.417,-0.314,22.03,5.343,12.528,13.0,-0.034,0.13,0,0,0.2025247038315089,0,Himachal Pradesh,Kinnaur,0.0,0.5,0.0,-0.5,Child-Favored,Q3 (Medium),46.43589229144668,Moderate,17.555555555555557,0.5555555555555556,18.11111111111111,0.29844444444444446,100.0,510,🔴 CRITICAL
Jharkhand,Khunti,2025-12,308.0,0.0,308.0,0.15903226,9.0,62.0,380.0,3429.0,3809.0,0.5178903,12.0,1424.0,2540.0,3964.0,0.683369,10.0,2025-12-01,25.155,776.5237,0.447,0.51,308.0,4.608,-0.563,242.91,4.977,12.828,10.0,0.375,1.2,3,3,0.1963901915808581,0,Jharkhand,Khunti,0.0,0.44702467343976776,0.0,-0.44702467343976776,Child-Favored,Q3 (Medium),40.946884899683205,Moderate,288.77777777777777,5.0,293.77777777777777,0.4242222222222222,100.0,511,🔴 CRITICAL
Tripura,Khowai,2025-12,63.0,6.0,69.0,0.057837836,5.0,37.0,218.0,787.0,1005.0,0.2813913,5.0,1214.0,193.0,1407.0,0.44048545,5.0,2025-12-01,34.457,336.64868,0.223,0.583,63.0,18.969,-0.303,150.75,2.812,20.1,5.0,-0.143,0.72,0,0,0.1861913444271333,0,Tripura,Khowai,0.0,0.22340425531914893,0.007556675062972292,-0.21584758025617665,Child-Favored,Q1 (Worst),62.80156282998944,High,32.77777777777778,4.888888888888889,37.666666666666664,0.2996666666666667,100.0,512,🔴 CRITICAL
Odisha,Khordha,2025-12,133.0,0.0,133.0,0.039705884,39.0,102.0,80.0,1234.0,1314.0,0.0641433,52.0,281.0,1420.0,1701.0,0.0843125,52.0,2025-12-01,22.5,181.5498,0.621,0.564,133.0,2.097,0.33,20.94,5.766,12.694,48.0,8.8,0.15,0,0,0.1960443095261058,0,Orissa,Khordha,0.0,0.6214953271028038,0.0,-0.6214953271028038,Child-Favored,Q4 (Best),19.662777191129884,Low,63.63157894736842,0.6842105263157895,64.3157894736842,0.22910526315789473,100.0,513,🔴 CRITICAL
Odisha,Khordha,2025-12,95.0,0.0,95.0,0.039452054,31.0,73.0,77.0,1332.0,1409.0,0.06273759,55.0,343.0,1125.0,1468.0,0.072375,61.0,2025-12-01,29.969,176.21672,0.549,0.51,95.0,3.573,-0.269,19.44,7.699,15.292,49.0,2.846,0.14,0,0,0.1954694918441019,0,Odisha,Khordha,0.0,0.5491329479768786,0.0,-0.5491329479768786,Child-Favored,Q4 (Best),23.499387539598732,Low,63.63157894736842,0.6842105263157895,64.3157894736842,0.22910526315789473,100.0,514,🔴 CRITICAL
Odisha,Khorda,2025-12,816.0,40.0,856.0,0.06889743,59.0,390.0,1339.0,6463.0,7802.0,0.17635724,68.0,6882.0,3657.0,10539.0,0.26412773,70.0,2025-12-01,21.401,4088.7703,0.378,0.575,816.0,8.424,1.0,92.63,3.016,12.298,66.0,4.154,0.44,2,2,0.1657257332372128,0,Odisha,Khorda,0.0,0.3784786641929499,0.006150061500615006,-0.3723286026923349,Child-Favored,Q2 (Low),31.777961985216475,Moderate,346.0,13.75,359.75,0.1416666666666667,100.0,515,🔴 CRITICAL
Uttar Pradesh,Kheri,2025-12,2339.0,31.0,2370.0,0.2857678,27.0,267.0,2599.0,35180.0,37779.0,1.6012615,27.0,17677.0,8197.0,25874.0,1.3839802,27.0,2025-12-01,26.846,12549.663,0.474,0.406,2339.0,7.554,-0.657,776.26,7.129,10.913,27.0,1.0,2.99,2,2,0.0126436479936807,0,Uttar Pradesh,Kheri,0.0,0.4735776472970237,0.0008803816880608883,-0.4726972656089628,Child-Favored,Q3 (Medium),27.15045406546991,Moderate,2680.3333333333335,50.55555555555556,2730.8888888888887,0.3562222222222222,100.0,516,🔴 CRITICAL
Gujarat,Kheda,2025-12,994.0,41.0,1035.0,0.09449857,51.0,349.0,1006.0,10267.0,11273.0,0.2607974,54.0,5642.0,6987.0,12629.0,0.3339409,55.0,2025-12-01,23.071,3864.816,0.497,0.528,994.0,5.67,-0.528,148.46,5.151,12.19,53.0,2.176,0.59,3,3,0.1650363863630778,0,Gujarat,Kheda,0.0,0.496751624187906,0.003977107381899311,-0.4927745168060067,Child-Favored,Q3 (Medium),25.88086589229145,Moderate,783.3333333333334,57.44444444444444,840.7777777777778,0.2792222222222222,100.0,517,🔴 CRITICAL
Madhya Pradesh,Khargone,2025-12,1781.0,36.0,1817.0,0.31117022,20.0,188.0,840.0,6585.0,7425.0,0.47580516,21.0,5802.0,8839.0,14641.0,0.9675205,20.0,2025-12-01,12.138,2114.0078,0.679,0.663,1781.0,3.256,-0.461,355.9,2.525,8.053,20.0,1.1,1.44,3,3,0.1472230289093494,0,Madhya Pradesh,Khargone,0.0,0.679252479023646,0.005436424041075204,-0.6738160549825708,Child-Favored,Q4 (Best),16.434519535374868,Low,1614.7777777777778,56.22222222222222,1671.0,0.3267777777777778,100.0,518,🔴 CRITICAL
Madhya Pradesh,Khandwa,2025-12,656.0,18.0,674.0,0.15020834,16.0,144.0,491.0,2520.0,3011.0,0.2238568,17.0,3135.0,2516.0,5651.0,0.49102426,17.0,2025-12-01,12.833,970.09894,0.571,0.652,656.0,4.772,-0.397,169.84,2.211,8.372,17.0,0.8,0.71,0,0,0.1981139595508715,0,Madhya Pradesh,Khandwa,0.0,0.5714285714285714,0.0070894052776683735,-0.5643391661509031,Child-Favored,Q4 (Best),25.856536430834215,Moderate,493.22222222222223,9.11111111111111,502.3333333333333,0.28688888888888886,100.0,519,🔴 CRITICAL
Telangana,Khammam,2025-12,453.0,1.0,454.0,0.06649533,44.0,214.0,1350.0,7567.0,8917.0,0.25955656,56.0,6571.0,1730.0,8301.0,0.24320583,55.0,2025-12-01,37.842,1192.6425,0.251,0.482,453.0,14.474,0.518,110.37,4.195,18.244,52.0,2.786,0.5,3,3,0.1605348030063815,0,Telangana,Khammam,0.0,0.25110864745011086,0.0001321178491214163,-0.25097652960098943,Child-Favored,Q1 (Worst),38.648796198521644,Moderate,278.44444444444446,0.5,278.94444444444446,0.2073888888888889,100.0,520,🔴 CRITICAL
Andhra Pradesh,Khammam,2025-12,115.0,0.0,115.0,0.03625,36.0,96.0,880.0,7323.0,8203.0,0.19175273,59.0,1740.0,2368.0,4108.0,0.12480532,59.0,2025-12-01,106.129,1489.607,0.115,0.334,115.0,15.0,-0.868,79.43,7.352,35.414,51.0,0.529,0.32,3,3,0.147894329915855,0,Andhra Pradesh,Khammam,0.0,0.11546184738955824,0.0,-0.11546184738955824,Child-Favored,Q1 (Worst),57.03205913410771,High,278.44444444444446,0.5,278.94444444444446,0.2073888888888889,100.0,521,🔴 CRITICAL
Karnataka,Koppal,2025-12,1213.0,14.0,1227.0,0.18535212,24.0,213.0,1037.0,6376.0,7413.0,0.37102485,28.0,3743.0,3348.0,7091.0,0.40846154,28.0,2025-12-01,11.811,1999.52,0.539,0.489,1213.0,3.083,-0.271,179.06,2.839,5.774,27.0,0.474,0.78,2,2,0.1866470093573178,0,Karnataka,Koppal,0.0,0.5388716126166149,0.002190580503833516,-0.5366810321127814,Child-Favored,Q4 (Best),33.94416050686378,Moderate,600.2222222222222,5.444444444444445,605.6666666666666,0.3032222222222222,100.0,522,🔴 CRITICAL
Chhattisgarh,Kondagaon,2025-12,765.0,0.0,765.0,0.40344262,7.0,61.0,1363.0,9459.0,10822.0,1.7198522,8.0,7180.0,5685.0,12865.0,2.372,10.0,2025-12-01,30.923,4176.1265,0.359,0.543,765.0,9.373,-0.131,911.04,4.443,16.795,8.0,0.5,4.09,2,2,0.118377070988368,0,Chhattisgarh,Kondagaon,0.0,0.3593236261155472,0.0,-0.3593236261155472,Child-Favored,Q2 (Low),43.02960929250265,Moderate,336.55555555555554,1.0,337.55555555555554,0.31877777777777777,100.0,523,🔴 CRITICAL
Telangana,Komaram Bheem,2025-12,141.0,0.0,141.0,0.07982143,10.0,56.0,745.0,4278.0,5023.0,0.68058825,10.0,839.0,426.0,1265.0,0.23350574,10.0,2025-12-01,44.282,579.47217,0.159,0.201,141.0,5.908,-0.701,202.84,4.823,8.908,10.0,-0.214,0.91,0,0,0.1595392043135113,0,Telangana,Komaram Bheem,0.0,0.1589627959413754,0.0,-0.1589627959413754,Child-Favored,Q1 (Worst),67.73280887011616,High,122.88888888888889,0.0,122.88888888888889,0.2554444444444444,100.0,524,🔴 CRITICAL
Kerala,Kollam,2025-12,869.0,26.0,895.0,0.05417154,107.0,513.0,1116.0,14651.0,15767.0,0.18140608,115.0,6701.0,7987.0,14688.0,0.18772383,114.0,2025-12-01,33.99,3243.5261,0.438,0.482,869.0,7.702,-0.367,90.37,7.39,16.393,112.0,1.756,0.37,2,2,0.1367264714763946,0,Kerala,Kollam,0.0,0.4375629405840886,0.0017713584957078621,-0.43579158208838076,Child-Favored,Q3 (Medium),29.176768743400217,Moderate,539.5555555555555,23.666666666666668,563.2222222222222,0.29255555555555557,100.0,525,🔴 CRITICAL
West Bengal,Kolkata,2025-12,1170.0,282.0,1452.0,0.099547416,84.0,464.0,990.0,28384.0,29374.0,0.3957549,99.0,4221.0,6348.0,10569.0,0.21394455,97.0,2025-12-01,27.49,10388.42,0.541,0.265,1170.0,3.605,-0.494,142.15,13.265,7.274,93.0,4.529,0.61,3,3,0.0925819646053146,0,West Bengal,Kolkata,0.0,0.5414160111059695,0.00983709491750096,-0.5315789161884685,Child-Favored,Q4 (Best),23.820855332629353,Low,741.4615384615385,55.61538461538461,797.0769230769231,0.34661538461538466,100.0,526,🔴 CRITICAL
Maharashtra,Kolhapur,2025-12,1451.0,1.0,1452.0,0.08818008,77.0,522.0,1545.0,26116.0,27661.0,0.42612997,78.0,14197.0,15659.0,29856.0,0.5382113,78.0,2025-12-01,39.585,20750.459,0.484,0.519,1451.0,9.778,-0.411,245.8,8.714,20.548,78.0,2.762,0.96,4,4,0.0455496896128125,0,Maharashtra,Kolhapur,0.0,0.48415081748415084,3.828777088597902e-05,-0.48411252971326485,Child-Favored,Q3 (Medium),27.054012671594506,Moderate,823.1111111111111,8.0,831.1111111111111,0.2876666666666667,100.0,527,🔴 CRITICAL
Mizoram,Kolasib,2025-12,13.0,0.0,13.0,0.035454545,4.0,11.0,71.0,275.0,346.0,0.11214285,9.0,325.0,118.0,443.0,0.165,8.0,2025-12-01,56.357,37.287174,0.153,0.561,13.0,23.214,-0.824,35.86,3.235,31.643,7.0,1.667,0.28,0,0,0.1816556530072046,0,Mizoram,Kolasib,0.0,0.15294117647058825,0.0,-0.15294117647058825,Child-Favored,Q1 (Worst),44.13533262935586,Moderate,26.666666666666668,3.888888888888889,30.555555555555557,0.19344444444444445,100.0,528,🔴 CRITICAL
Karnataka,Kolar,2025-12,759.0,3.0,762.0,0.11526066,28.0,211.0,903.0,6649.0,7552.0,0.33816665,31.0,5344.0,3750.0,9094.0,0.44801223,31.0,2025-12-01,21.817,1782.3696,0.456,0.546,759.0,7.032,-0.385,182.92,4.0,11.919,30.0,0.632,0.79,2,2,0.1844832787922183,0,Karnataka,Kolar,0.0,0.4564040889957907,0.00045092439500977,-0.45595316460078095,Child-Favored,Q3 (Medium),35.251140443505804,Moderate,461.6666666666667,3.4444444444444446,465.1111111111111,0.29055555555555557,100.0,529,🔴 CRITICAL
Assam,Kokrajhar,2025-12,435.0,0.0,435.0,0.10610687,18.0,131.0,450.0,7038.0,7488.0,0.52727073,21.0,1858.0,1636.0,3494.0,0.31207755,17.0,2025-12-01,25.188,2585.618,0.491,0.318,435.0,4.261,-0.432,192.67,7.944,8.014,19.0,0.818,0.84,0,0,0.1876816244674759,0,Assam,Kokrajhar,0.0,0.4909706546275395,0.0,-0.4909706546275395,Child-Favored,Q3 (Medium),29.8879303062302,Moderate,454.55555555555554,57.55555555555556,512.1111111111111,0.08177777777777778,100.0,530,🔴 CRITICAL
Nagaland,Kohima,2025-12,35.0,0.0,35.0,0.058421053,7.0,19.0,28.0,523.0,551.0,0.1168,9.0,277.0,694.0,971.0,0.20141935,9.0,2025-12-01,42.278,104.704346,0.547,0.638,35.0,7.694,-0.909,58.54,8.172,26.972,8.0,2.0,0.32,0,0,0.1916297446913901,0,Nagaland,Kohima,0.0,0.546875,0.0,-0.546875,Child-Favored,Q4 (Best),23.989324181626188,Low,168.22222222222223,11.88888888888889,180.11111111111111,-0.002222222222222212,100.0,531,🔴 CRITICAL
Jharkhand,Koderma,2025-12,579.0,1.0,580.0,0.24578947,8.0,76.0,532.0,3561.0,4093.0,0.5918834,9.0,2404.0,1706.0,4110.0,0.6939791,9.0,2025-12-01,14.119,1181.7042,0.521,0.501,579.0,4.145,-0.503,303.81,3.203,7.074,9.0,0.25,1.29,3,3,0.1940159984621681,0,Jharkhand,Koderma,0.0,0.52068345323741,0.000280662363177098,-0.5204027908742329,Child-Favored,Q4 (Best),39.39727560718057,Moderate,356.6666666666667,1.3333333333333333,358.0,0.27744444444444444,100.0,532,🔴 CRITICAL
Jharkhand,Kodarma,2025-12,37.0,0.0,37.0,0.0575,6.0,20.0,95.0,758.0,853.0,0.24508929,6.0,174.0,403.0,577.0,0.22119048,5.0,2025-12-01,37.632,247.85748,0.278,0.403,37.0,4.579,-0.654,79.44,5.699,15.184,6.0,-0.125,0.47,0,0,0.1871791123961939,0,Jharkhand,Kodarma,0.0,0.2781954887218045,0.0,-0.2781954887218045,Child-Favored,Q1 (Worst),59.792143611404434,High,34.44444444444444,0.0,34.44444444444444,0.26066666666666666,100.0,533,🔴 CRITICAL
Karnataka,Kodagu,2025-12,313.0,0.0,313.0,0.0803252,25.0,123.0,274.0,2783.0,3057.0,0.15655503,26.0,849.0,814.0,1663.0,0.115249455,26.0,2025-12-01,15.032,633.4835,0.532,0.352,313.0,2.704,0.065,60.51,4.733,5.296,26.0,0.421,0.27,0,0,0.1995027095795506,0,Karnataka,Kodagu,0.0,0.532312925170068,0.0,-0.532312925170068,Child-Favored,Q4 (Best),35.45619852164731,Moderate,130.0,4.555555555555555,134.55555555555554,0.34055555555555556,100.0,534,🔴 CRITICAL
West Bengal,Koch Bihar,2025-12,250.0,3.0,253.0,0.054206897,34.0,145.0,101.0,7818.0,7919.0,0.2542373,39.0,287.0,1035.0,1322.0,0.083565734,37.0,2025-12-01,36.382,8625.315,0.71,0.143,250.0,1.143,-0.814,83.25,22.219,5.205,37.0,1.235,0.34,0,0,0.1468378604566761,0,West Bengal,Koch Bihar,0.0,0.7102272727272727,0.000383533623114293,-0.7098437391041584,Child-Favored,Q4 (Best),15.652544878563887,Low,370.8888888888889,1.1111111111111112,372.0,0.24288888888888888,100.0,535,🔴 CRITICAL
Jammu and Kashmir,Kishtwar,2025-12,346.0,1.0,347.0,0.37266666,3.0,30.0,162.0,1140.0,1302.0,0.48848838,4.0,1496.0,1231.0,2727.0,1.2047945,3.0,2025-12-01,11.578,460.59634,0.68,0.677,346.0,4.311,0.529,366.27,2.242,7.836,3.0,-0.333,1.69,0,0,0.1844758591061263,0,Jammu and Kashmir,Kishtwar,0.0,0.6797642436149313,0.0008756567425569177,-0.6788885868723743,Child-Favored,Q4 (Best),43.0267793030623,Moderate,140.33333333333334,0.6666666666666666,141.0,0.3921111111111111,100.0,536,🔴 CRITICAL
Bihar,Kishanganj,2025-12,1370.0,5.0,1375.0,0.5680769,8.0,78.0,1201.0,16628.0,17829.0,2.5562668,9.0,13659.0,9794.0,23453.0,3.745198,10.0,2025-12-01,30.001,1164.4983,0.533,0.568,1370.0,9.963,-0.547,1474.36,6.467,17.044,9.0,-0.286,6.3,1,1,0.028536179681657,0,Bihar,Kishanganj,0.0,0.5326594090202177,0.0003005891547432969,-0.5323588198654744,Child-Favored,Q4 (Best),50.02040126715946,High,971.0,2.7777777777777777,973.7777777777778,0.27255555555555555,100.0,537,🔴 CRITICAL
Andhra Pradesh,Kurnool,2025-12,2342.0,7.0,2349.0,0.11233533,85.0,668.0,5284.0,22402.0,27686.0,0.38156477,86.0,18073.0,14045.0,32118.0,0.54684263,86.0,2025-12-01,25.449,6500.5723,0.307,0.537,2342.0,7.714,-0.325,231.8,2.938,13.667,86.0,1.559,0.93,4,4,0.0134356360194746,0,Andhra Pradesh,Kurnool,0.0,0.3070669988199816,0.0003123605533244087,-0.3067546382666572,Child-Favored,Q2 (Low),35.45619852164731,Moderate,1305.111111111111,2.6666666666666665,1307.7777777777778,0.2972222222222222,100.0,538,🔴 CRITICAL
Jammu and Kashmir,Kupwara,2025-12,530.0,0.0,530.0,0.25507462,7.0,67.0,1032.0,4388.0,5420.0,0.9554645,7.0,4195.0,2443.0,6638.0,1.2979394,7.0,2025-12-01,22.708,2755.0242,0.339,0.55,530.0,7.9,1.0,548.09,2.807,12.501,7.0,0.333,2.25,3,3,0.1733620941369588,0,Jammu and Kashmir,Kupwara,0.0,0.3390914907229686,0.0,-0.3390914907229686,Child-Favored,Q2 (Low),47.109366420274554,Moderate,218.76923076923077,3.076923076923077,221.84615384615384,0.3080769230769231,100.0,539,🔴 CRITICAL
Jammu and Kashmir,Kupwara,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.03,4.0,0.0,1.0,1.0,0.03,1.0,2025-12-01,6.0,2073.843,0.0,0.143,0.0,0.0,-1.0,1.0,5.0,1.0,2.0,0.5,0.06,3,3,0.2057413065474023,0,Jammu & Kashmir,Kupwara,0.0,0.0,0.0,0.0,Balanced,Q1 (Worst),60.190073917634635,High,218.76923076923077,3.076923076923077,221.84615384615384,0.3080769230769231,100.0,540,🔴 CRITICAL
Himachal Pradesh,Kullu,2025-12,194.0,9.0,203.0,0.056106195,24.0,113.0,377.0,2066.0,2443.0,0.127187,27.0,1786.0,1027.0,2813.0,0.17254302,27.0,2025-12-01,25.765,644.65906,0.339,0.535,194.0,9.159,-0.029,66.53,3.628,13.789,26.0,0.862,0.3,0,0,0.1948814546310121,0,Himachal Pradesh,Kullu,0.0,0.33916083916083917,0.004335260115606936,-0.33482557904523225,Child-Favored,Q2 (Low),36.626209081309405,Moderate,125.88888888888889,11.777777777777779,137.66666666666666,0.44122222222222224,100.0,541,🔴 CRITICAL
Jammu and Kashmir,Kulgam,2025-12,273.0,0.0,273.0,0.32518518,3.0,27.0,405.0,1584.0,1989.0,0.7632143,5.0,2583.0,970.0,3553.0,1.1813402,5.0,2025-12-01,20.226,726.5324,0.402,0.641,273.0,9.427,-0.111,395.86,2.333,12.967,4.0,-0.167,1.94,3,3,0.1880112225834289,0,Jammu and Kashmir,Kulgam,0.0,0.4020618556701031,0.0,-0.4020618556701031,Child-Favored,Q2 (Low),53.88073917634636,High,133.55555555555554,1.0,134.55555555555554,0.32099999999999995,100.0,542,🔴 CRITICAL
Tamil Nadu,Krishnagiri,2025-12,1069.0,2.0,1071.0,0.11451505,37.0,299.0,1896.0,11607.0,13503.0,0.46561497,41.0,10275.0,5995.0,16270.0,0.6140632,44.0,2025-12-01,27.773,4090.811,0.36,0.546,1069.0,9.603,-0.359,242.06,3.914,15.177,41.0,0.4,1.08,2,2,0.1397067116378085,0,Tamil Nadu,Krishnagiri,0.0,0.3604180714767363,0.0001722652885443583,-0.36024580618819196,Child-Favored,Q2 (Low),44.87982048574445,Moderate,563.0,0.8888888888888888,563.8888888888889,0.29344444444444445,100.0,543,🔴 CRITICAL
Andhra Pradesh,Krishna,2025-12,1365.0,6.0,1371.0,0.07195,110.0,600.0,2915.0,20592.0,23507.0,0.2607618,112.0,11541.0,10526.0,22067.0,0.30622578,112.0,2025-12-01,33.217,5600.7812,0.319,0.484,1365.0,8.449,-0.379,136.04,4.811,16.084,111.0,2.294,0.57,4,4,0.0562258979552254,0,Andhra Pradesh,Krishna,0.0,0.31885073580939033,0.00029127627554735667,-0.31855945953384296,Child-Favored,Q2 (Low),35.10228088701162,Moderate,744.7777777777778,3.7777777777777777,748.5555555555555,0.2912222222222222,100.0,544,🔴 CRITICAL
